ID,Limite_Credito,Sexo,Educacion,Estado_Civil,Edad,Pago_Mes_Actual,Pago_Mes_2,Pago_Mes_3,Factura_Mes_1,Factura_Mes_2,Factura_Mes_3,Pago_Realizado_Mes_1,Pago_Realizado_Mes_2,Pago_Realizado_Mes_3,Incumplimiento
4888,90000,1,2,2,29,0,0,0,51864,53135,53759,2098,1680,20000,0
4889,160000,2,2,1,28,0,0,0,6031,7057,7912,1280,1132,300,0
4890,70000,2,2,2,36,0,0,0,67864,59165,29314,2044,1773,1181,0
4891,360000,2,2,1,33,0,0,0,325839,300726,252603,11083,8948,8727,0
4892,420000,2,1,2,33,-1,-1,-2,25718,0,0,0,0,0,0
4893,50000,2,2,1,47,0,0,0,48888,47988,9757,1900,1139,2000,0
4894,160000,2,2,2,28,3,2,2,110819,107629,113902,0,9600,5000,1
4895,100000,2,2,1,38,1,-1,-1,0,199,0,199,0,0,0
4896,240000,2,3,1,41,-1,-1,-1,3973,3724,7448,3724,7448,0,0
4897,390000,2,1,2,42,0,0,0,98262,94122,89672,5003,5000,3200,0
4898,80000,2,2,1,37,0,0,0,57830,55107,51616,2103,2023,1850,0
4899,360000,2,1,2,29,0,0,0,25633,26897,26439,2000,1289,1000,1
4900,210000,2,2,1,34,-1,-1,-1,3402,4774,375,4774,375,3498,0
4901,320000,2,1,2,28,1,-2,-1,0,0,1200,0,1200,0,1
4902,20000,2,3,1,50,0,0,2,8612,8862,8992,2202,500,1000,0
4903,180000,2,2,1,27,2,2,0,186895,167768,125879,0,6000,3663,1
4904,490000,1,2,1,50,0,0,0,205873,210880,215628,10000,10000,10000,0
4905,30000,2,2,2,22,0,0,0,25536,26635,27383,1800,1500,2100,0
4906,290000,2,1,1,34,-1,-1,-1,111,0,904,0,904,0,0
4907,340000,2,2,1,46,-2,-2,-2,0,0,0,0,0,0,0
4908,40000,2,2,1,43,-1,-1,-1,220,960,960,960,960,960,0
4909,50000,1,2,2,23,-2,-2,-2,-29,9881,10188,9910,10294,2284,0
4910,30000,1,2,2,30,2,0,0,21326,20425,20135,1400,1700,1679,1
4911,60000,2,1,2,34,2,-1,-1,493,240,823,240,823,0,0
4912,180000,1,5,2,29,1,-2,-2,92245,64364,5527,11400,1000,340,0
4913,160000,1,3,1,57,-1,-1,-1,390,390,390,390,390,390,0
4914,170000,1,1,1,33,1,2,-1,9020,326,7788,0,7788,100000,0
4915,50000,1,2,1,42,2,0,0,12664,42985,15085,2000,2000,17000,0
4916,50000,1,2,1,45,0,0,0,8558,9886,10593,1471,1178,943,0
4917,360000,2,1,1,32,-2,-2,-2,0,0,0,0,0,0,0
4918,160000,2,2,1,35,2,2,2,131104,133828,135146,6300,5000,5100,1
4919,260000,2,1,2,39,0,0,0,107801,122955,117089,30054,20057,5113,0
4920,350000,2,1,2,31,2,0,0,20042,108444,280478,100000,200000,0,0
4921,30000,2,2,2,26,0,0,0,27376,27639,27788,1500,3608,0,0
4922,180000,2,2,2,27,1,2,0,17207,16647,17657,0,1590,638,0
4923,230000,2,1,2,30,-1,-1,-1,1219,283,1906,283,1906,501,0
4924,50000,2,1,2,29,1,-2,-2,0,0,0,0,0,0,0
4925,370000,1,2,1,38,2,0,0,376014,377594,355120,16000,13217,12000,1
4926,30000,1,2,1,42,0,0,0,24317,28401,30910,4491,3000,0,0
4927,280000,1,1,2,31,1,-1,2,0,3405,2973,3405,0,0,0
4928,210000,2,2,2,53,-1,-1,-1,390,390,390,390,390,390,1
4929,150000,2,1,1,49,-1,-1,2,416,797,381,797,0,0,0
4930,170000,2,1,2,30,-1,-1,-1,8404,16835,2200,16835,2200,5510,0
4931,80000,1,2,2,28,0,0,0,73233,74853,76408,3400,3400,2900,0
4932,30000,2,2,1,29,1,2,2,16609,16057,18089,0,2300,0,1
4933,50000,1,2,2,38,0,0,0,51047,49761,50712,1849,1800,1788,0
4934,140000,2,2,2,24,0,0,0,38483,43627,35893,10169,20000,15000,0
4935,30000,2,1,1,22,2,2,0,26505,25799,26762,0,1710,1000,0
4936,50000,1,2,1,45,0,0,0,42614,38426,38318,10016,20070,3006,0
4937,20000,1,1,2,24,-1,-1,-1,390,390,390,390,390,780,0
4938,180000,1,1,1,37,0,0,0,15288,16534,18100,1500,2000,2000,0
4939,30000,1,2,2,46,0,0,0,24794,25017,24117,2000,1500,0,0
4940,210000,1,2,2,26,0,0,0,92083,88001,90533,4000,4000,4000,0
4941,30000,1,2,2,35,0,0,0,20180,21827,20723,2000,2032,0,0
4942,50000,2,2,2,31,0,0,0,20451,20426,19894,1600,1600,1000,0
4943,270000,2,1,2,31,-2,-2,-2,973,417,1593,592,1593,913,0
4944,70000,2,2,2,25,0,0,0,22935,23963,24979,1398,1414,1100,0
4945,110000,1,2,2,32,-1,-1,0,2308,101780,50815,101780,1501,1100,0
4946,20000,2,1,2,24,-1,-1,-1,3305,2296,14059,2296,14777,9140,1
4947,150000,1,2,1,37,0,0,0,147891,149402,148152,5004,4957,4208,1
4948,420000,1,1,1,59,0,0,0,175795,160687,139704,5300,4976,4899,0
4949,20000,1,1,2,24,-2,-2,-2,299,-1,-1,0,0,495,0
4950,50000,1,2,2,51,0,0,0,50383,49073,31036,2304,2224,19691,0
4951,170000,1,1,2,51,0,0,0,195038,189067,180389,7509,5573,4309,0
4952,20000,1,3,1,35,1,2,0,24122,23089,22422,1300,1481,503,0
4953,360000,2,3,2,36,-1,-1,-2,2473,-27,-27,0,0,0,1
4954,280000,2,1,2,34,-1,2,2,8719,844,0,0,0,0,0
4955,340000,1,1,2,35,-1,-1,-1,842,2865,-22,2873,0,7591,0
4956,180000,1,1,1,46,0,0,0,160580,171644,184650,13714,16500,0,1
4957,280000,1,1,2,33,-1,-1,0,8814,151643,153190,151650,5546,6007,1
4958,60000,1,1,2,27,0,0,0,14853,19589,27176,5000,8000,3000,1
4959,150000,1,1,1,56,2,0,0,116928,87215,43045,5006,3000,1452,1
4960,300000,2,1,2,24,0,0,0,35040,35167,31333,1518,1507,5406,0
4961,210000,2,1,1,34,0,0,0,200239,195025,165356,9510,7000,10079,0
4962,50000,1,1,2,29,0,0,0,27878,28908,29922,1484,1498,1093,0
4963,140000,2,1,2,30,-1,-1,-1,282,282,282,282,282,282,0
4964,180000,2,1,2,42,-1,0,0,4314,5495,54903,2500,50000,3000,0
4965,380000,1,3,1,44,-1,0,0,40352,41385,42397,1523,1535,1381,0
4966,10000,2,2,2,22,0,0,-1,7418,8080,780,1000,780,0,0
4967,50000,1,3,1,45,0,0,0,45982,41372,18059,1421,1500,629,0
4968,50000,2,2,2,22,0,0,0,50186,49061,43528,1994,1500,1009,1
4969,50000,2,1,2,25,-1,0,0,8540,9875,11396,1479,2000,2000,0
4970,140000,2,2,1,37,0,0,0,10025,9787,8127,2000,1000,2000,0
4971,110000,1,2,2,36,0,0,0,109345,111980,111563,4400,4200,4406,0
4972,260000,1,2,1,63,-1,-1,-1,3382,2403,1161,2519,1201,1,0
4973,50000,2,2,2,26,0,0,0,49722,49052,49243,2200,1325,490,0
4974,180000,2,1,2,30,3,2,-1,1782,192,1291,0,1291,600,0
4975,150000,2,2,2,26,2,0,0,56956,58756,59945,2716,2761,2400,0
4976,80000,2,1,1,39,0,0,0,36444,33840,31768,3015,4012,1013,0
4977,210000,2,1,2,31,-2,-2,-2,0,0,0,0,0,0,0
4978,320000,1,1,1,44,-1,-1,-1,7500,8500,7500,8500,7500,7500,0
4979,100000,2,2,1,36,0,0,0,92688,94925,96865,3000,2746,3156,0
4980,100000,2,1,1,35,0,0,-1,52708,15075,20035,9967,20195,4228,0
4981,50000,1,1,2,24,0,0,0,16277,14875,19195,4006,6200,3000,0
4982,240000,1,3,1,43,-1,-1,2,2690,2500,2500,2500,0,0,1
4983,300000,2,1,2,33,1,-2,-1,0,0,12351,0,12351,0,0
4984,200000,2,1,2,30,0,0,0,199229,132458,59153,6101,3500,0,1
4985,270000,2,1,1,31,0,0,0,86716,88329,91247,6000,6005,4000,0
4986,150000,2,1,2,26,2,2,2,75373,76865,78214,3300,3200,0,1
4987,260000,2,2,2,29,-2,-2,-1,-5,-5,9571,0,9576,29,0
4988,50000,2,2,2,24,0,0,0,26239,17824,17615,1300,5869,1000,0
4989,130000,2,2,1,32,1,2,0,51559,50465,51531,0,2500,2000,1
4990,80000,2,1,2,28,0,0,0,57776,7561,7793,1200,1306,512,0
4991,20000,1,1,2,32,0,0,0,11777,14851,17575,3276,3000,3,0
4992,410000,2,2,1,50,0,0,0,246659,248934,246011,11000,10000,7500,0
4993,80000,1,2,1,36,2,2,2,77054,81697,79347,6900,0,5800,1
4994,160000,2,3,1,58,-1,-1,-1,2034,68942,40194,68942,40194,942,0
4995,500000,2,1,2,40,-2,-2,-2,15929,18155,-131,18222,0,10658,0
4996,20000,2,2,1,36,0,0,0,16320,18044,19003,2000,1283,1003,0
4997,180000,2,4,1,34,-1,-1,-1,6892,6892,6892,6892,6892,6282,0
4998,200000,2,2,1,45,0,0,0,193641,121830,122181,4543,5000,4500,1
4999,310000,1,3,1,44,0,0,0,238739,244629,250277,10000,10000,20000,0
5000,160000,1,1,2,40,-1,-1,-1,1430,0,715,0,715,715,0
5001,170000,2,3,1,61,1,-2,-2,0,0,0,0,0,0,0
5002,500000,1,1,1,45,-1,-1,-1,5307,6583,5650,6616,5678,4495,1
5003,140000,2,1,2,28,1,-1,-1,0,330,330,330,330,69,0
5004,80000,2,3,1,48,0,0,0,44508,43709,52660,1785,10000,1541,0
5005,420000,2,2,2,28,-1,0,0,27186,27759,21103,5009,5006,5000,0
5006,90000,2,3,0,24,-2,-2,-2,3700,20833,23968,20108,4000,13574,0
5007,280000,2,1,2,31,-2,-2,-2,326,326,0,326,0,326,0
5008,20000,1,3,1,44,0,0,2,11007,15010,15767,4525,1300,0,0
5009,170000,2,2,1,31,0,0,0,63948,62090,63000,5000,4000,0,0
5010,30000,2,2,2,26,0,0,0,12479,10100,10923,1233,1056,500,0
5011,20000,1,3,2,26,0,0,-2,16320,0,0,0,0,0,0
5012,280000,2,1,1,49,-2,-2,-2,4378,-324,-324,2,322,0,1
5013,30000,2,3,2,40,1,2,2,53720,52268,49338,0,3000,1000,0
5014,170000,2,1,1,38,0,0,-2,5556,0,0,0,0,0,0
5015,290000,2,1,1,38,1,-1,0,0,7023,9680,7023,5000,3000,0
5016,290000,2,1,2,24,1,-2,-2,0,0,0,0,0,2700,0
5017,360000,2,2,2,33,-1,-1,-1,5344,9852,5137,9860,8537,4912,0
5018,190000,2,2,1,34,0,0,2,86730,93705,91317,9310,0,7200,0
5019,90000,1,2,2,26,0,0,-2,70182,-18,-18,0,0,0,0
5020,20000,1,3,2,48,1,2,2,16434,17452,16879,1577,0,757,0
5021,290000,2,2,1,42,0,0,0,154753,122241,113434,7000,6000,5000,0
5022,460000,2,1,2,38,0,0,0,296815,283744,273414,10279,10084,9025,0
5023,230000,2,1,2,26,-2,-1,2,-10,1732,476,2122,0,3157,0
5024,170000,1,2,1,37,-2,-2,-2,326,326,326,326,326,326,0
5025,180000,2,1,1,40,-1,0,0,4236,6614,6216,3016,3000,1622,0
5026,20000,1,2,2,27,0,0,-1,19331,18225,18418,1209,19330,2303,0
5027,50000,1,2,1,25,0,0,0,48213,47750,46153,1800,1700,1585,0
5028,200000,1,1,2,30,-2,-2,-2,0,0,0,0,0,0,0
5029,80000,2,3,1,53,-2,-2,-2,0,0,0,0,0,0,0
5030,380000,1,1,1,53,-1,0,0,4901,22010,2302,22000,2300,9947,0
5031,500000,1,1,1,40,-1,-1,-1,11640,12831,11520,12836,11525,12489,1
5032,170000,1,2,1,49,2,2,2,26991,30090,18104,4019,0,1060,1
5033,20000,2,1,2,23,0,0,0,14605,14532,15700,2000,2000,1000,0
5034,320000,2,2,1,32,0,0,0,160832,164750,168370,8000,8000,5500,0
5035,50000,2,1,2,23,0,0,0,48064,49362,48038,2091,1310,1000,1
5036,400000,1,2,1,45,0,0,2,337135,373869,366338,44000,0,14000,0
5037,320000,2,1,2,33,-1,-1,2,368,10038,8434,10550,0,0,0
5038,200000,1,1,2,28,0,0,0,220343,214375,201917,7000,8016,5000,0
5039,20000,1,1,2,28,0,-1,-1,7381,2769,3503,3000,3010,6000,1
5040,230000,2,3,2,42,1,-2,-1,0,0,324,0,324,0,1
5041,130000,2,1,2,29,-1,-1,-1,280,1954,304,2038,311,1000,1
5042,310000,1,1,2,28,0,0,0,272588,169978,156699,9978,6699,11276,1
5043,50000,2,3,2,58,0,0,0,24885,26250,26955,1772,1447,1139,0
5044,90000,1,3,2,45,0,0,0,86519,88925,56116,4100,2500,52285,0
5045,260000,2,3,1,42,0,0,0,56437,57929,59369,3000,3000,5400,0
5046,270000,1,1,2,36,0,0,0,78630,68921,46512,10076,4018,14,0
5047,210000,2,1,2,30,0,0,0,52771,64767,57527,44767,10000,2655,0
5048,220000,2,2,2,52,0,0,0,127624,125718,125917,6046,5600,5000,0
5049,80000,1,2,2,30,2,2,2,72183,81844,78743,10895,0,2900,1
5050,50000,2,3,2,61,0,0,0,36205,38609,42996,3000,5064,2000,0
5051,20000,2,2,1,39,0,0,0,45629,46661,47594,2500,2400,2000,0
5052,20000,2,1,2,23,0,0,0,11967,5252,-340,1031,650,0,0
5053,100000,2,1,2,25,-1,0,0,16659,13585,7886,10000,4000,5578,0
5054,320000,1,2,2,32,0,0,0,75122,70308,51223,4000,3000,2000,0
5055,200000,2,2,2,31,1,-2,-1,0,0,6372,0,6372,1957,0
5056,80000,2,1,2,25,-1,-1,-1,232,815,631,815,631,1237,0
5057,120000,2,2,1,34,2,2,2,64139,65430,63937,2900,150,5000,1
5058,20000,1,2,2,43,0,0,0,19197,19997,20060,1500,1500,1000,0
5059,200000,2,1,1,35,-1,-1,-1,10118,2105,483,2106,486,6175,0
5060,140000,2,2,1,24,-1,-1,-1,696,696,696,696,696,696,0
5061,50000,1,2,1,52,2,0,0,27548,28578,29660,1478,1560,1500,1
5062,60000,1,2,2,25,1,2,2,61514,61748,58583,1800,0,600,0
5063,50000,1,2,2,30,0,0,0,47110,48447,48345,2401,1735,700,0
5064,200000,2,2,2,33,0,0,0,189740,194328,196018,6450,6600,5350,0
5065,20000,1,2,1,53,0,0,2,16039,19752,19112,4000,0,1382,1
5066,200000,2,1,1,32,1,-2,-2,0,0,0,0,0,0,0
5067,350000,2,3,1,49,-2,-1,2,10658,8598,3816,9004,0,4223,0
5068,50000,2,3,1,40,0,0,0,20831,21592,22571,1400,1360,810,1
5069,120000,1,2,1,44,-1,2,-1,4936,2476,5696,0,5696,0,1
5070,150000,1,2,1,35,-1,-1,-1,4030,592,2483,593,2490,4573,0
5071,180000,2,2,1,48,-1,-1,-1,11054,11272,26680,11272,26703,27988,0
5072,120000,2,2,2,27,1,-2,-2,0,0,0,0,0,0,1
5073,130000,2,1,1,55,0,0,0,126205,128064,131524,4998,5946,1620,0
5074,80000,2,2,1,41,-2,-2,-2,7274,6280,21016,6280,21115,14422,0
5075,390000,2,2,1,49,0,0,0,7383,5731,3386,1066,1000,63,0
5076,50000,2,1,2,27,1,2,0,21824,21187,23815,0,3000,3000,1
5077,50000,1,2,2,31,1,2,2,25859,26937,27687,1800,1500,1500,0
5078,320000,2,2,1,29,-1,-1,-1,3196,7655,204787,7655,205211,6100,1
5079,50000,2,2,3,48,2,0,0,18460,20942,18942,2813,1289,658,1
5080,200000,2,2,1,43,2,2,2,171647,167478,178983,0,14500,6400,0
5081,30000,1,3,2,59,1,2,0,13486,12984,13991,0,1528,651,1
5082,290000,2,2,1,36,-2,-2,-2,754,-98,-309,0,0,500,0
5083,50000,2,3,1,57,0,-1,-1,3964,1690,3780,1690,3780,1468,0
5084,50000,2,2,1,52,-1,-1,-2,600,972,0,972,0,0,0
5085,140000,1,3,1,45,2,2,2,134073,130521,137328,0,10707,5014,1
5086,50000,1,2,1,43,0,0,0,15941,14154,15109,1255,1210,487,1
5087,80000,2,2,2,23,0,0,0,4125,10174,6160,6174,3160,5020,0
5088,50000,2,1,2,31,0,0,0,30291,31498,32205,2000,1534,1175,0
5089,280000,2,2,2,28,-2,-2,-2,17795,4117,1199,4125,1201,249,0
5090,80000,2,2,1,53,0,0,0,37242,37634,38281,2000,2000,2000,0
5091,60000,2,2,1,29,0,0,0,62325,59359,30604,2864,1300,1000,0
5092,360000,2,1,2,26,-1,0,0,1374,12920,0,12534,0,0,0
5093,520000,1,2,2,32,0,0,0,17718,12490,7894,1222,1200,505,0
5094,210000,2,2,1,43,1,-2,-2,0,0,0,0,0,0,1
5095,360000,1,1,2,26,0,-1,-1,11910,1356,4073,1500,5000,15000,0
5096,100000,1,1,2,27,0,0,0,99777,99479,94028,4252,2620,408,0
5097,50000,2,3,1,45,2,0,0,47639,35495,16246,1271,1242,683,1
5098,280000,2,2,1,31,0,0,0,127609,76057,75377,6000,6000,0,0
5099,120000,1,1,2,26,0,0,0,19544,24230,28022,5000,4200,2000,0
5100,50000,1,1,2,29,2,2,2,45728,48772,50614,3800,3000,5,1
5101,360000,2,1,1,48,-2,-2,-2,2119,-3,-3,3,0,0,0
5102,140000,2,2,1,35,-1,-1,-1,4694,4340,4332,4340,4332,4172,1
5103,130000,1,1,2,25,1,-2,-2,0,0,0,0,0,0,0
5104,240000,2,1,1,33,-2,-2,-1,9187,4740,5240,5005,5240,4101,0
5105,70000,2,3,2,40,0,0,0,60525,60932,60190,14011,14494,6019,0
5106,80000,1,2,3,45,0,0,0,28219,29276,30210,1816,1750,1045,0
5107,20000,2,5,3,35,0,0,0,17962,17858,17972,1336,1211,1500,0
5108,180000,2,2,2,29,0,0,0,172271,179760,180488,11600,9635,0,1
5109,80000,1,2,2,25,0,0,0,63771,62642,60005,2500,2500,1900,0
5110,300000,2,2,2,39,0,0,-2,8386,341,341,341,341,341,0
5111,70000,1,2,2,31,0,0,-1,62737,40745,1880,4030,2500,0,0
5112,180000,2,1,1,30,1,-2,-2,0,0,0,0,0,0,1
5113,150000,1,2,1,33,0,0,2,87721,87396,79424,7200,3000,0,0
5114,30000,2,3,2,36,2,2,2,25437,26734,26011,2000,0,2078,1
5115,180000,2,1,2,24,0,0,0,130780,121531,112378,4700,4500,3300,0
5116,20000,1,2,2,31,5,4,3,21763,21145,20930,0,549,0,0
5117,30000,1,2,2,29,2,2,2,20501,25151,24453,5000,0,1100,0
5118,500000,1,1,2,38,-2,-2,-2,0,2326,1164,2326,1164,0,1
5119,290000,2,1,2,29,0,0,0,62029,46716,39340,3000,2000,2000,0
5120,500000,2,2,1,47,0,0,0,182516,104838,112662,5000,10000,5000,0
5121,150000,1,2,2,37,-1,0,0,69012,63265,64131,2500,2500,3780,0
5122,200000,1,1,1,37,-1,2,-1,446,123,123,0,123,200,1
5123,50000,2,2,2,23,0,0,0,20821,11864,13094,1190,2000,0,0
5124,180000,2,1,1,47,1,-2,-1,-12,-12,3300,0,3312,0,1
5125,150000,2,1,1,40,1,-1,-1,-15,17671,14517,17686,14517,0,0
5126,210000,2,2,2,34,1,-1,-1,0,1075,229,1075,229,799,1
5127,30000,2,5,2,23,2,2,-1,2826,2068,16952,0,16952,16104,0
5128,360000,1,3,1,51,-1,-1,-1,3019,2438,1008,2444,1008,1250,0
5129,60000,2,2,1,38,1,2,2,22212,21568,24209,0,3000,0,0
5130,230000,2,2,2,25,-1,-1,0,2045,44711,45742,44711,4000,4000,0
5131,260000,1,3,1,39,0,0,-1,3518,0,2551,0,2551,0,0
5132,210000,2,2,2,34,-1,-1,-1,8547,2987,4571,2996,4584,3274,0
5133,200000,2,1,2,42,-1,-1,-1,4359,3814,4604,3841,4644,3350,0
5134,20000,1,2,1,37,0,0,0,16436,17584,18166,1418,1000,3144,0
5135,30000,1,3,2,53,2,0,0,28033,28675,28997,1788,1500,1173,0
5136,180000,2,1,2,32,2,2,2,73618,76990,78181,4500,3000,5700,1
5137,50000,1,2,1,28,2,0,0,42435,44030,43979,3000,2000,2000,1
5138,200000,1,3,1,43,0,0,0,146206,150404,154977,5404,5854,5000,0
5139,140000,2,1,2,27,0,0,0,16437,18848,21209,3000,3000,5000,0
5140,250000,2,1,2,42,-1,-1,-1,4673,16014,4063,17381,4063,6018,0
5141,200000,1,1,1,43,0,0,-1,202225,-4359,190829,1029,200000,10000,0
5142,80000,2,1,2,30,0,0,0,44999,45843,46879,2100,2100,2000,0
5143,60000,2,3,1,48,0,0,0,62652,57562,51278,2300,2200,1900,0
5144,360000,2,1,2,29,-1,2,-1,780,390,390,0,390,540,0
5145,50000,1,1,2,23,-1,-1,-1,3063,3625,0,3625,0,0,1
5146,240000,2,3,2,36,1,-2,-2,-28,-28,-28,0,0,0,0
5147,330000,2,2,2,30,-1,-1,-1,13204,12500,865,12500,865,15500,1
5148,50000,2,2,2,25,1,2,2,13750,15224,14687,2000,0,2000,1
5149,110000,1,3,2,33,1,2,0,7128,1852,2625,0,1000,0,1
5150,30000,1,3,2,29,1,-2,-2,0,0,0,0,0,0,1
5151,20000,1,2,1,36,1,2,2,5566,6527,6274,1200,0,300,1
5152,20000,1,1,2,43,0,0,2,13361,18302,13348,6020,141,1048,1
5153,160000,1,1,2,31,0,0,0,136809,77080,160336,6000,5000,15000,0
5154,80000,1,2,2,24,0,0,0,79047,81120,69986,3837,2800,2008,0
5155,180000,2,1,1,47,-1,-1,-1,8059,11622,16379,11680,16466,9844,0
5156,80000,1,2,2,27,-1,-1,-1,390,390,390,390,390,1080,0
5157,150000,1,1,2,30,0,-1,-1,4785,2087,1200,2087,1212,4100,0
5158,130000,1,1,2,29,0,0,0,81907,83620,85327,3034,3096,3112,1
5159,240000,1,3,2,32,-1,-1,-1,4717,11980,0,11980,0,473,0
5160,400000,2,1,2,28,-1,0,-1,1416,1548,22085,1052,22085,420,0
5161,500000,1,2,2,32,-1,-1,-1,10339,6405,-4617,6405,99,22480,0
5162,20000,1,1,2,22,0,0,2,18523,17889,16473,3500,0,3000,1
5163,240000,1,1,2,35,-1,-1,-1,446,2852,-348,2852,0,500,0
5164,110000,2,2,1,26,2,2,2,85814,91999,91803,8500,2200,5000,1
5165,80000,2,2,2,26,0,0,0,56373,57301,58017,2129,2014,1985,0
5166,50000,1,3,1,58,-2,-2,-2,4025,5318,4151,5318,4151,4186,0
5167,330000,1,1,1,37,-1,-1,-1,8447,-1,176,0,177,0,0
5168,200000,1,3,1,40,0,0,0,187431,192558,196537,8124,8339,5004,0
5169,230000,2,5,1,32,-1,-1,-1,11000,0,8100,0,8100,0,0
5170,140000,2,2,2,26,0,0,2,28282,148806,139462,125000,6,4578,1
5171,360000,1,2,1,34,1,-2,-2,-62,-31,-31,0,0,0,0
5172,70000,1,3,1,46,2,2,2,29258,31137,32855,2352,2531,1300,1
5173,360000,2,2,1,40,1,-2,-1,-242,-3748,5512,649,10000,0,0
5174,260000,2,1,2,27,1,-2,-2,0,0,0,0,0,0,0
5175,80000,2,3,3,29,-1,0,0,76121,70109,58186,2456,2053,1812,0
5176,180000,2,2,2,48,-1,-1,-1,10000,10000,10000,10000,10000,10000,0
5177,190000,2,1,2,30,-1,-1,-1,6544,18191,18205,19699,18295,9900,0
5178,190000,1,1,1,50,2,2,2,69518,71443,72413,3500,2600,2600,1
5179,260000,1,1,1,39,0,0,0,259394,264334,263431,9876,10020,9900,0
5180,200000,1,2,2,27,0,0,0,233637,175918,181089,7000,8100,6600,1
5181,340000,2,1,2,47,0,0,0,326065,339260,332032,20070,12747,9582,1
5182,200000,2,2,1,47,-1,-1,0,528,13921,14943,13921,1528,500,0
5183,150000,2,1,1,36,-1,-1,-1,13447,17877,25172,17914,25349,4694,0
5184,100000,1,2,1,40,0,0,0,99958,76554,58610,2975,2789,9779,0
5185,100000,2,2,1,45,0,0,2,87590,103301,100818,17200,247,3000,1
5186,200000,2,5,2,34,-1,-1,-1,13943,8943,1662,8964,1662,2553,0
5187,230000,1,1,2,39,0,0,0,38395,39943,20650,2500,2000,0,0
5188,200000,1,1,1,40,-2,-2,-2,-7,1765,5074,1772,5099,19364,0
5189,140000,1,1,2,28,2,2,2,113780,115297,114448,5800,3500,4500,0
5190,30000,1,2,2,24,0,0,0,26931,27791,28792,1598,1599,928,0
5191,100000,2,2,2,30,1,-2,-2,0,0,0,0,0,1378,0
5192,50000,1,2,1,41,-1,-1,-1,390,390,780,390,780,0,1
5193,330000,2,1,1,41,-1,-1,-2,4122,0,0,0,0,0,0
5194,500000,2,1,1,36,2,0,0,197231,175599,176947,8500,8341,6600,1
5195,500000,2,2,2,31,-2,-1,-1,4543,8723,17058,9001,10000,3000,0
5196,50000,2,2,2,28,0,0,0,47605,47553,47205,2300,2000,2000,0
5197,50000,2,1,2,25,0,0,0,16762,19126,13918,4029,4031,3000,0
5198,50000,2,2,1,42,0,0,0,47971,47627,47750,2087,2100,1900,0
5199,20000,1,2,1,51,0,0,2,16849,18686,18877,2116,800,682,0
5200,70000,2,3,2,24,1,2,2,69346,70864,68645,3200,13,1008,0
5201,60000,2,1,2,34,0,0,0,55447,48270,41087,2178,1511,1200,1
5202,230000,1,1,2,36,0,0,0,218637,223208,159930,10034,5600,10753,0
5203,60000,1,3,1,58,2,2,0,22658,22703,23495,700,1546,1400,0
5204,330000,1,2,1,43,-1,-1,-1,13200,9843,15440,9863,15440,35033,0
5205,500000,2,1,1,35,-1,-1,-1,2153,9869,4055,9869,4065,3000,0
5206,30000,2,3,1,45,-2,-2,-2,0,1930,1930,1930,1930,2072,0
5207,160000,2,1,1,53,0,0,0,52607,53548,56214,2834,3500,2500,0
5208,110000,1,2,2,40,0,0,0,109191,110937,108869,5000,3814,2000,0
5209,50000,2,1,2,35,0,0,0,30716,29768,31155,1600,4300,0,0
5210,50000,2,2,1,43,-1,-1,-1,560,1121,195,1121,195,197,0
5211,20000,1,1,2,25,1,-2,-2,0,0,0,0,0,0,1
5212,50000,1,2,2,23,2,2,-1,49365,48927,49543,1200,50189,682,0
5213,210000,1,1,2,28,1,-2,-2,0,0,0,0,0,0,0
5214,500000,2,2,1,30,-2,-2,-2,344,5757,1820,5757,1820,2308,0
5215,320000,1,3,1,50,0,0,2,29943,32751,18262,4300,0,1000,0
5216,350000,2,1,2,32,0,-1,-1,10830,2749,3229,2749,3229,3500,0
5217,50000,1,3,2,27,0,0,0,45557,46763,43000,2300,1803,1200,0
5218,50000,2,2,1,34,0,0,0,10745,8473,4390,1200,1000,19206,0
5219,20000,2,2,1,33,2,0,0,18075,19075,19106,1600,1601,810,1
5220,80000,2,2,1,47,0,0,2,77714,79049,79206,5000,3000,3000,1
5221,170000,1,1,2,35,0,0,0,169282,173226,134832,10126,5667,9223,0
5222,50000,2,2,1,24,0,0,0,48928,32646,31428,2000,3505,2000,1
5223,400000,1,3,2,49,0,0,-2,36560,0,0,0,0,0,0
5224,90000,2,2,2,48,2,2,2,87673,94448,91211,9100,0,1170,1
5225,50000,1,2,2,22,2,2,2,50262,51040,35046,2009,5,1200,0
5226,60000,2,1,2,24,0,0,0,57693,55760,59007,2700,4800,0,0
5227,50000,2,2,2,50,0,0,-2,20800,0,0,0,0,0,0
5228,250000,2,1,1,45,0,0,0,214000,90010,78886,3188,3282,2698,0
5229,320000,2,3,2,53,-1,-1,-1,3479,3479,3479,3479,3479,12610,1
5230,260000,2,1,2,27,0,0,0,15178,23360,22099,12007,8000,1000,0
5231,20000,1,2,2,24,0,0,0,19102,18054,19026,1318,1290,670,0
5232,50000,1,1,2,25,0,0,0,18595,18326,18814,1310,1297,672,0
5233,50000,1,2,1,35,1,2,0,29273,29504,32007,1000,3000,3000,0
5234,50000,1,1,2,35,3,2,0,39437,38525,40809,0,3000,2000,0
5235,150000,2,1,2,27,-1,-1,-1,7310,4756,1919,4756,1919,8144,0
5236,20000,2,2,2,21,1,3,2,21003,20260,9686,39,0,5000,1
